userid,label
2562131,-1
2398293,-1
4659290,-1
3938399,-1
1251426,-1
333923,-1
6255,-1
530546,40
6232178,-1
1120376,-1
628857,-1
1153144,-1
2332801,-1
39043,-1
2332803,-1
333957,-1
5314694,-1
202890,-1
432268,-1
1415311,-1
71828,-1
4003992,-1
6299,-1
2496671,-1
6305,-1
628897,-1
432293,-1
2136233,-1
465066,-1
759978,-1
2529452,-1
4102317,-1
10229936,-1
202930,-1
497842,-1
6324,-1
2332851,-1
301238,-1
366774,-1
6329,-1
1251517,-1
3020990,-1
2332864,89
2398402,-1
3250371,38
4430019,-1
39111,-1
1153234,-1
366806,-1
825563,-1
1775836,67
792797,-1
2595040,-1
530658,-1
563428,-1
170214,-1
334054,-1
1153257,-1
563434,-1
497902,-1
661745,83
1415409,-1
9410802,-1
1939700,-1
2889972,-1
891126,-1
104705,90
3873026,-1
727305,-1
1710345,-1
3741969,-1
268562,-1
104724,-1
137492,-1
399637,-1
104732,-1
3807516,-1
6432,-1
6443,-1
1710390,0
6459,-1
4004155,-1
6462,-1
1579327,-1
72000,-1
170305,-1
465218,-1
1841473,-1
1022276,-1
6469,-1
1317188,-1
2136387,0
104776,-1
2824519,-1
2824521,7
4102472,-1
6476,-1
6478,-1
465231,-1
334161,-1
334163,-1
3086675,8
5577045,-1
104790,-1
39256,-1
1710433,-1
39267,-1
498036,-1
1120631,-1
629112,-1
6533,-1
72072,-1
3217806,-1
1776017,-1
39314,-1
792986,-1
6559,-1
367007,-1
39332,-1
563625,-1
432555,-1
793007,-1
6575,-1
170419,-1
203191,-1
4528574,-1
694720,-1
399811,-1
2595272,-1
6601,-1
6603,33
793036,-1
1186256,46
432608,-1
1579489,-1
6631,-1
5675496,-1
924138,-1
104940,-1
3480050,-1
1808888,-1
6650,-1
301563,-1
39420,-1
1612284,-1
1645050,36
4561403,-1
3840517,87
236038,57
629255,-1
3512841,-1
6669,-1
694808,-1
1972762,-1
2529819,-1
3447322,-1
760350,-1
1645091,-1
3512867,-1
2365997,-1
3775027,-1
2464309,-1
367159,-1
1186365,-1
1579586,-1
137796,-1
891460,-1
6729,-1
6731,-1
2005581,-1
694862,-1
6691405,2
694866,-1
760403,-1
39508,-1
1776211,-1
1022550,-1
5347925,-1
2923099,-1
170589,-1
1776222,-1
4364899,-1
6756,-1
1645157,-1
72294,-1
105063,-1
72296,-1
1514089,4
4135528,-1
10000999,-1
6764,-1
924268,-1
39535,-1
236143,-1
1809014,-1
236152,-1
5347962,-1
989827,-1
6789,-1
1776261,-1
6593157,-1
39565,-1
1186448,-1
465558,-1
3021470,-1
6462112,-1
1055395,-1
1153701,-1
1514149,78
72359,-1
2366124,-1
4856492,-1
924347,-1
957120,-1
3087040,20
39619,-1
498371,-1
858820,-1
301768,-1
465610,26
3840714,-1
1841868,-1
203469,-1
4332239,-1
6865,-1
3545823,-1
3087075,-1
1809125,-1
5020391,-1
5413608,30
760554,-1
6891,-1
1448685,25
334574,-1
2431725,-1
727795,-1
6901,-1
6724343,-1
4397818,-1
1284861,30
137982,-1
400131,-1
4889351,-1
1252104,-1
203531,-1
6363916,-1
1841937,-1
1776402,-1
6933,-1
2595608,-1
1317657,-1
760603,-1
203548,1
1579804,-1
2300703,-1
1121057,-1
4168482,-1
3054373,-1
4758310,-1
465704,-1
72491,35
1383211,-1
138040,-1
203579,-1
3054397,-1
105280,-1
3119938,-1
793412,-1
2202442,-1
695115,-1
1973074,-1
793428,-1
400214,-1
105314,-1
990050,-1
4365154,-1
269158,-1
924521,-1
301930,-1
1350508,-1
7021,-1
5905261,-1
39796,-1
3152763,-1
465790,-1
39807,-1
1317758,-1
3447678,9
105347,-1
2726787,-1
4791173,-1
39814,-1
1874828,-1
531341,75
7065,-1
203673,-1
2628514,-1
7076,-1
1579945,-1
2726826,-1
334763,-1
2530220,86
2366382,0
39855,-1
433072,-1
2497459,-1
72628,-1
2104244,-1
7510966,-1
7095,-1
138167,-1
1416128,-1
7248833,-1
2333638,-1
2104264,25
793546,-1
269274,-1
3447771,-1
236508,-1
2137052,-1
3611615,-1
1252323,-1
2235363,-1
2563048,-1
2497517,-1
39922,-1
72692,-1
531464,-1
1121291,-1
7183,-1
72723,-1
7969818,-1
891935,5
2432036,3
236584,-1
7209,-1
564266,-1
1219627,37
367660,-1
433197,-1
1973288,-1
3185705,-1
597045,-1
1809461,-1
7642166,-1
465980,-1
629821,-1
400450,-1
4791362,-1
891974,-1
1481799,10
629833,-1
1678409,-1
9247823,-1
4070480,-1
105553,-1
400465,-1
5020753,-1
7252,-1
203861,-1
236628,-1
1875029,-1
7266,-1
1055853,-1
892015,-1
531568,30
8461423,-1
40052,-1
5217413,-1
2825353,-1
72842,-1
269450,-1
859275,-1
203917,-1
40080,-1
7319,-1
2301079,-1
1318041,-1
8559769,-1
8035483,-1
1088675,-1
433317,-1
531621,-1
5217449,27
105646,-1
433327,-1
957614,-1
924849,-1
138418,-1
171190,-1
7380153,-1
400577,-1
10362052,-1
4070602,76
1088717,-1
40142,-1
629966,-1
269520,-1
924885,-1
2464984,-1
466137,-1
3611866,-1
269542,-1
498918,-1
2202854,-1
597227,-1
3087602,2
433396,-1
1383673,-1
204028,-1
1252606,-1
1121536,-1
171265,-1
5938435,-1
531719,-1
2628887,-1
1285403,-1
3415323,-1
859421,-1
105757,-1
2006303,-1
7456,-1
40225,-1
597281,-1
72998,-1
2366762,-1
7468,-1
761133,5
4103468,-1
892213,-1
7482,-1
1219898,-1
2104637,-1
400703,-1
1318209,-1
1056071,-1
531784,-1
1613137,-1
2792785,-1
1121631,-1
2792803,-1
7531,-1
662895,-1
695664,-1
105843,-1
7542,-1
40312,3
400761,-1
499064,-1
6364543,-1
695682,-1
2563472,-1
6528400,-1
6069654,-1
531871,-1
73125,-1
2399655,-1
1809833,-1
3120558,-1
2399664,-1
1154482,-1
7606,-1
1318328,-1
794043,91
2301374,-1
1351104,-1
7617,-1
2072002,-1
662995,-1
6725075,-1
73175,-1
1121754,-1
7643,-1
1351133,39
335326,-1
237025,-1
7652,-1
171499,-1
2727407,-1
6725107,-1
7216627,-1
1383925,-1
5283318,-1
7675,-1
1187323,-1
73215,-1
3513857,-1
3841539,-1
7685,-1
40454,-1
3022344,38
9051657,-1
7511563,-1
1842700,-1
1187348,-1
138773,-1
2006550,-1
7710,-1
40487,-1
1515051,-1
1056300,-1
1515054,-1
2563630,-1
40497,-1
138801,-1
2596401,-1
171572,-1
3153459,-1
826943,6
73280,-1
2006593,-1
302660,-1
859716,-1
4562502,-1
925255,-1
1384013,-1
1154639,-1
892499,-1
1941077,-1
7778,-1
5316197,-1
695910,-1
2432614,-1
433771,-1
7798,-1
7380598,-1
2629241,-1
5873273,-1
7819,-1
3186316,46
5611148,16
466579,-1
40603,-1
7249565,-1
1973918,-1
6758046,-1
466612,-1
761524,-1
2956985,17
564922,-1
2825916,-1
630468,-1
925389,16
3677903,-1
6397647,-1
1351378,3
171733,-1
368343,-1
2334425,23
2137819,-1
925404,-1
4497122,-1
958187,-1
7970547,-1
1187579,-1
1646337,-1
171779,-1
5644044,-1
2531085,-1
597777,-1
1089303,-1
73499,-1
7968,-1
73504,-1
1908515,0
2924327,-1
3874601,0
1023786,-1
1908533,-1
5644085,-1
171832,-1
40761,-1
1384251,-1
925506,13
2400066,-1
565060,-1
1875781,-1
1810246,0
532295,-1
1580873,-1
761682,-1
1744724,-1
2072405,-1
2858840,-1
4562779,-1
237408,-1
73576,57
663400,-1
892776,84
5545833,-1
1253228,-1
1417068,-1
2334572,-1
2563948,-1
8049,-1
8051,-1
302963,-1
204661,-1
73590,-1
434035,-1
1580918,-1
5185400,-1
335739,-1
696194,-1
1220482,-1
1056644,-1
3579782,-1
401288,-1
8073,-1
8075,-1
1515408,-1
204690,-1
204692,-1
40853,-1
1908638,-1
2858913,-1
8098,7
728996,-1
73647,-1
1974191,-1
1154993,-1
8122,-1
8124,-1
303037,-1
663487,-1
106435,-1
204742,-1
7675846,-1
4071369,-1
106443,-1
827339,-1
532430,-1
368598,-1
5316567,-1
2695131,-1
10362845,-1
1646560,-1
4235234,-1
8164,-1
8166,-1
8171,-1
860140,-1
925684,-1
827381,-1
106486,7
4530164,-1
335864,-1
5939206,-1
991247,-1
2203665,-1
8219,-1
40988,-1
172069,-1
532523,-1
794667,-1
761909,-1
4431930,-1
106562,-1
1384519,-1
499786,-1
237643,-1
630859,-1
729167,-1
4661331,-1
630870,-1
6660183,-1
2695257,-1
467037,-1
237662,-1
663650,-1
1253474,-1
8293,-1
10788967,-1
368744,-1
8265833,-1
8302,-1
8921199,-1
270448,-1
270449,-1
73844,-1
237684,-1
1876084,-1
1056888,-1
41081,-1
663675,-1
237693,-1
1089664,-1
1777795,-1
958600,-1
336012,-1
106638,-1
1155230,-1
598175,-1
4169898,-1
368811,-1
2302128,-1
467121,-1
991415,-1
1351864,-1
696508,-1
696509,-1
172227,-1
8388,-1
3907781,-1
598217,-1
696522,0
991434,3
8405,-1
729307,-1
860380,-1
5349600,-1
2859239,5
303341,-1
893166,-1
8432,-1
4628720,-1
8440,-1
2629883,-1
8446,-1
73982,-1
1024254,-1
762113,-1
3252479,-1
303368,-1
270611,-1
1286424,-1
8480,-1
8484,-1
106788,-1
8487,-1
434478,-1
2695471,-1
1122609,-1
565557,-1
74043,-1
434494,-1
41279,-1
8512,-1
2957633,-1
9412930,-1
5022019,-1
3055944,-1
2138441,8
565578,-1
5677390,-1
565584,-1
1876307,-1
139604,-1
500071,-1
1253737,-1
6201707,-1
1876336,-1
336241,-1
1188213,-1
303482,-1
8573,-1
4792704,-1
5022080,-1
7479681,-1
74116,-1
4301191,-1
2433420,-1
369037,-1
8594,-1
237970,-1
500120,-1
1089944,47
8602,-1
8603,-1
2630041,-1
8607,-1
205216,-1
2302367,-1
4497826,-1
1253795,-1
1319334,-1
762279,-1
2040231,-1
860588,-1
8626,-1
172469,-1
696757,-1
991672,-1
74170,-1
2564541,-1
8638,-1
762302,-1
4170177,-1
8561093,-1
41414,-1
2302407,-1
5218759,-1
139725,-1
2793938,-1
1614295,-1
303577,-1
9085401,-1
565726,-1
336358,58
41448,-1
5546473,1
1581549,-1
2335214,-1
598514,-1
1384949,-1
139767,-1
1745400,53
172540,-1
74245,-1
500234,-1
74252,-1
1876498,-1
1712659,-1
434711,-1
139800,-1
696857,-1
3285529,-1
9183781,-1
270890,-1
8747,-1
1057333,-1
139831,-1
8760,-1
74301,-1
303677,-1
2957891,-1
2040389,-1
401998,-1
8785,-1
3875410,22
2630227,-1
1024602,-1
565851,-1
238177,-1
2531937,-1
107108,-1
762468,0
500332,-1
2302577,-1
4104826,-1
139905,-1
1974917,-1
1778314,-1
303755,-1
1188494,-1
3908243,3
926357,-1
402071,-1
1122972,-1
1745568,-1
631458,-1
500390,-1
664232,-1
5382825,-1
205485,-1
1122991,-1
74417,-1
6660792,-1
8364730,-1
959165,-1
172734,-1
139968,92
2302660,59
1647301,-1
631500,-1
8135377,-1
8914,-1
467666,-1
533203,-1
5022421,-1
1876695,-1
8920,-1
2040543,-1
1057505,-1
2040554,-1
2138866,-1
2007796,-1
8949,-1
1843958,-1
41725,-1
697088,-1
533249,-1
4170500,1
4334341,-1
729863,-1
795400,-1
1352455,-1
74506,-1
205579,-1
1909513,-1
4432648,-1
1254159,-1
1385236,-1
74520,-1
4137753,-1
336669,-1
140066,-1
336679,-1
500520,-1
762663,-1
9003,-1
2728751,-1
9011,-1
2040628,-1
9013,-1
303926,-1
697142,-1
1483576,-1
3482422,-1
9021,-1
41790,-1
1221447,-1
238408,-1
4563783,-1
10658632,-1
467787,-1
467789,-1
4432718,-1
74576,-1
172890,-1
9051,-1
74587,2
762716,-1
41823,-1
4006754,-1
828261,-1
3449707,-1
74605,-1
467821,-1
4072301,-1
41852,4
140161,-1
533377,30
7775113,-1
2302866,-1
1254295,-1
4072349,-1
9118,-1
2335655,-1
2728881,-1
4432818,-1
140213,-1
9145,-1
697273,-1
566205,-1
664514,-1
861126,-1
3449798,19
8102856,-1
336846,-1
9173,-1
402391,-1
1254359,20
2335706,-1
631771,-1
173021,-1
1024991,-1
2040800,-1
1319905,20
9186,3
1811427,26
9190,-1
1090537,-1
959470,-1
500720,-1
9839602,-1
1451003,-1
959490,-1
402436,-1
9249798,-1
173064,-1
1745929,-1
4432911,-1
1057809,-1
238610,-1
8365075,-1
6759444,-1
9241,-1
1647643,60
238621,-1
8954910,-1
6693920,-1
6988838,-1
893991,-1
140328,-1
1811500,-1
992301,-1
992308,-1
959542,-1
9272,-1
894008,-1
7840829,-1
5219394,-1
1156174,-1
1582162,-1
9300,-1
599126,-1
4596830,-1
2565219,-1
1483877,-1
9321,-1
9322,-1
9324,-1
42094,-1
238704,-1
304241,-1
959611,-1
9341,-1
2434174,-1
1057920,-1
3155072,-1
205954,-1
9249921,-1
74887,-1
2106505,-1
271499,82
763020,-1
337037,-1
74894,-1
1189007,-1
402592,-1
2237603,-1
1320101,-1
566438,-1
5973157,-1
140458,-1
2106538,-1
2335915,-1
238765,-1
4760750,-1
206004,-1
337080,-1
6464696,-1
7054526,-1
632000,-1
4891843,-1
5874890,-1
2827472,-1
9425,-1
4760790,-1
173272,-1
3548387,-1
599270,-1
369898,-1
74987,-1
2860268,-1
3777774,-1
1746160,-1
140537,-1
42237,-1
632063,-1
1025284,-1
894216,-1
1090836,25
9500,-1
3777831,-1
1877289,-1
3024170,-1
6661423,-1
4171059,-1
435508,-1
1090868,-1
533818,-1
828731,-1
140605,-1
566593,-1
173378,-1
337219,-1
861506,-1
9544,-1
238921,-1
1647946,-1
271693,-1
664911,-1
566608,-1
4760916,-1
173397,-1
9559,-1
3581273,-1
1320282,-1
402780,-1
206173,-1
75104,-1
9574,-1
828774,-1
75115,-1
730479,-1
9590,-1
7906686,-1
9184641,-1
238980,-1
566663,-1
730505,-1
2925964,-1
9621,-1
4334998,-1
1320343,-1
9626,-1
5776795,-1
1287592,-1
7415211,-1
9646,-1
1582517,-1
140726,-1
1811893,-1
206267,-1
5514683,-1
3909054,-1
239046,-1
1451464,-1
3646920,-1
75217,-1
140756,-1
3581396,-1
206295,-1
435673,-1
3483102,-1
1746400,-1
10462689,-1
894435,-1
6792675,-1
927208,-1
9705,-1
4302318,-1
1811951,-1
3024367,86
9713,-1
9715,-1
1254900,-1
468469,1
1713651,-1
1517049,-1
9722,-1
337405,-1
42494,-1
6792705,-1
9740,-1
9747,-1
2237972,-1
42529,-1
796193,-1
2172449,11
2336292,-1
9765,-1
2139688,-1
435760,-1
1484336,38
4466226,-1
9779,-1
2434612,-1
1123894,-1
1746491,-1
2827839,-1
3581504,-1
42561,-1
6366783,-1
3974724,-1
1779271,-1
3155531,-1
1680973,-1
9806,-1
599630,-1
9808,-1
5023311,-1
239189,-1
632407,-1
9816,-1
697943,-1
3155548,-1
75362,-1
1812080,-1
9843,-1
861811,-1
3253875,-1
2041463,-1
2860672,-1
9857,-1
632454,-1
75400,-1
337548,-1
2270869,-1
75418,-1
6563482,-1
9886,-1
206496,-1
140964,-1
9896,-1
894642,-1
75447,-1
927415,-1
6727357,-1
9920,-1
1058499,-1
9924,-1
566981,-1
9926,-1
698055,-1
1353416,-1
1255113,-1
1844937,-1
1418955,-1
9932,-1
173774,-1
239314,-1
42707,-1
9940,-1
861908,-1
1320663,-1
9944,-1
1976025,-1
3286749,-1
2402017,-1
3581665,-1
8038113,-1
1091306,-1
2369258,-1
2631403,8
1287919,-1
468723,-1
468726,-1
8562428,-1
3450621,-1
2565887,-1
1550083,-1
2238216,-1
1025803,-1
206609,-1
10002,-1
1648402,-1
2991897,-1
370458,-1
4106022,-1
108327,2
1255213,-1
1648431,-1
501552,-1
3909424,-1
10038,-1
10040,-1
2008893,-1
1058623,-1
567104,-1
10050,-1
534339,-1
173893,-1
5351241,12
1976147,-1
4499283,-1
1124184,-1
7874393,-1
403290,-1
10077,-1
10082,-1
1582956,-1
108399,-1
2697074,-1
4073331,-1
7448443,-1
272261,-1
960400,-1
829330,-1
927639,-1
1648538,-1
10151,-1
1288104,-1
2205607,-1
403370,-1
10856359,-1
2140078,2
239544,-1
2336700,-1
108479,-1
10176,-1
5416896,-1
796611,-1
2074563,-1
3319747,-1
337870,-1
10191,-1
1615825,-1
4990936,8
436193,-1
272354,-1
2500580,-1
1157101,35
10223,-1
403442,-1
567285,-1
2041847,-1
10242,-1
3483651,-1
665608,49
1910793,-1
3647497,-1
1288203,21
894993,-1
206870,-1
763928,-1
3942428,-1
10274,-1
501794,-1
8857636,-1
2107437,-1
7088173,-1
10289,-1
10294,-1
1550398,-1
1091648,-1
534594,-1
501827,-1
2238530,-1
1026117,-1
174161,-1
1255505,-1
239699,-1
9480277,-1
1026139,-1
239708,-1
370780,-1
665697,-1
1747041,-1
2631783,-1
469096,-1
501865,-1
1091690,-1
75884,-1
403566,54
43120,-1
993394,-1
567411,-1
5646453,-1
534646,-1
1615995,6
1124477,-1
501887,-1
796802,-1
5810309,1
1353872,-1
501905,-1
3254422,-1
534683,-1
305312,-1
2730148,-1
10823845,-1
141478,-1
1058989,-1
174254,-1
207025,-1
10419,-1
436403,-1
10421,-1
862387,-1
1288371,-1
436408,-1
862392,-1
1976509,-1
1026241,-1
2795715,4
207044,-1
43206,-1
534727,-1
305354,-1
10445,0
43213,48
2074829,-1
10450,-1
2205909,2
7973078,-1
1157336,-1
731354,-1
3680475,-1
3516636,-1
1091805,-1
3844319,-1
10474,-1
43247,-1
1583344,-1
174328,-1
5679352,-1
338173,-1
10494,-1
567550,-1
3320066,-1
7317762,-1
764165,-1
10502,-1
3221766,-1
10504,-1
1485064,-1
2009356,-1
43278,-1
993555,-1
10517,-1
3385627,-1
1714460,-1
5220638,-1
10530,-1
436518,-1
993576,-1
1288489,-1
43306,-1
862509,-1
6727985,-1
8005942,-1
1124669,-1
2566465,-1
10563,-1
829764,-1
4499781,-1
174408,-1
1583436,12
43341,-1
403792,-1
43346,-1
305491,-1
1780053,-1
3778901,-1
534873,-1
698714,8
1452378,-1
4925793,-1
1091938,51
10597,-1
3975525,-1
4696430,-1
1091951,-1
43376,-1
1190257,-1
239986,-1
141683,-1
1288567,-1
1059195,-1
4073854,-1
2140545,10
797064,11
1157512,-1
4237709,-1
10641,-1
1780114,-1
1943957,-1
10646,-1
567708,-1
403870,-1
3320226,-1
76197,-1
10662,-1
4663725,-1
305584,-1
76209,-1
1780144,-1
1321409,-1
76226,-1
862661,-1
7645637,-1
403911,-1
1911245,-1
371153,-1
1124818,-1
76243,-1
1911255,-1
469471,-1
305633,-1
2730468,-1
76267,-1
10732,-1
3779053,14
207347,-1
829939,-1
76277,-1
9906677,-1
1780216,26
2697720,-1
141818,-1
436730,-1
207357,-1
600574,-1
6367744,-1
2796045,-1
3713551,-1
338453,-1
1681945,-1
10783,-1
2304543,-1
76321,-1
174625,-1
76324,-1
7350821,-1
535080,-1
502313,-1
272938,-1
3910186,-1
10798,-1
207406,-1
338483,-1
1583670,-1
10807,-1
305722,-1
10812,-1
6171196,-1
502335,-1
6761024,-1
4434501,-1
4794958,-1
109137,-1
174675,-1
9644630,-1
10841,-1
240217,-1
436830,-1
43616,-1
10849,-1
961125,-1
76392,-1
174696,-1
7219817,20
404075,-1
43634,-1
2206325,-1
567927,-1
174712,-1
666232,-1
1813113,-1
6761080,50
535164,6
3091068,-1
7940734,-1
1124992,6
10891,-1
43663,-1
1059476,-1
3484330,13
5024426,-1
961201,-1
10933,-1
76471,-1
731831,-1
3844792,-1
2796229,23
633542,-1
10951,-1
4205253,79
8563403,-1
1747666,69
6990546,-1
4565716,-1
2206426,55
338651,-1
1387227,-1
502498,-1
76517,-1
436970,-1
174829,-1
502509,-1
7416565,-1
174843,59
5483259,-1
1682173,-1
764670,-1
8760064,-1
1944322,-1
1682183,-1
666379,-1
338700,-1
7908108,-1
273168,-1
4008721,-1
5450519,33
76569,-1
43803,-1
5024551,-1
3320616,-1
11050,-1
76587,-1
2829109,-1
1911608,-1
11076,-1
76616,-1
2272076,3
76630,-1
863063,-1
11098,-1
568158,-1
2304862,91
4762462,-1
7908199,77
76649,-1
338793,-1
43887,3
142192,-1
4139890,-1
1289077,-1
1977211,-1
11133,-1
2599805,13
8006532,-1
4303757,-1
4238222,-1
961424,-1
7416722,-1
142228,-1
207764,-1
11158,-1
437141,-1
568218,-1
3517339,-1
11168,-1
43939,-1
1944483,-1
2403241,-1
11179,-1
830384,28
4402102,-1
306103,-1
11193,-1
142267,-1
109511,-1
11208,-1
3943367,-1
4074444,-1
207822,-1
1977298,-1
371667,-1
10365907,-1
76757,-1
109527,-1
11227,-1
1223643,-1
3025883,-1
3648478,-1
4500447,-1
6400997,-1
44008,-1
437226,-1
5483506,-1
404467,-1
1616888,-1
11257,-1
10497017,-1
2632705,-1
1321986,-1
44035,-1
535556,-1
404493,-1
306192,-1
2632724,-1
437272,-1
1977368,-1
240666,-1
535579,-1
568352,-1
666656,-1
6695969,-1
4762659,-1
994345,-1
338986,-1
2567211,-1
502828,93
76845,-1
1092653,-1
11317,-1
11318,-1
44089,-1
142396,-1
2141244,-1
3157054,-1
437311,-1
1158208,-1
109633,-1
2894914,-1
2305097,-1
2731083,-1
76880,-1
11350,-1
437337,-1
8236122,-1
175198,-1
1354846,14
207968,-1
273505,-1
2698344,-1
502889,-1
1092713,-1
11371,-1
765036,-1
1485938,-1
1682546,-1
339060,-1
961655,2
1027192,-1
502906,-1
470140,-1
76930,-1
633987,-1
11396,5
1027205,-1
1387652,-1
76935,-1
830600,-1
1518723,-1
1322123,-1
11405,-1
5385359,-1
470164,-1
634006,-1
2141335,-1
306329,-1
44194,-1
11429,-1
634024,-1
1060009,-1
208042,-1
1715370,-1
44204,-1
502956,-1
44206,91
2895024,-1
11443,-1
470202,-1
470203,-1
1715387,-1
666813,-1
1780933,-1
2043078,-1
4205774,-1
1453266,5
994516,2
1649878,-1
240857,-1
142554,-1
470238,-1
3157214,-1
77027,-1
11500,-1
3550448,-1
4107510,-1
1518856,-1
109835,-1
732428,-1
6368528,-1
437521,-1
961815,-1
109850,-1
699681,-1
2174243,-1
142628,2
208174,-1
666929,-1
11575,-1
11576,-1
765239,-1
7712055,-1
5877051,-1
3550525,-1
1748287,-1
109894,-1
1617223,97
3222856,-1
175433,-1
5123402,-1
404812,-1
208205,-1
273742,-1
11603,-1
1256787,-1
7449944,-1
7122271,-1
11618,-1
1944932,-1
503143,-1
142701,-1
4631917,-1
11631,-1
1158513,-1
11640,-1
5221753,-1
2370941,-1
1944958,-1
765314,-1
44420,-1
5320074,-1
699787,-1
437648,-1
5352852,-1
1027479,-1
4697496,-1
77209,-1
470426,-1
634270,-1
437663,-1
568739,64
1551779,-1
1027493,-1
1093037,-1
1256878,-1
2600373,-1
1256888,-1
7613885,-1
536005,-1
3091921,-1
1584594,-1
3288529,-1
6761944,-1
470491,-1
11740,-1
4009436,-1
2043360,-1
4566498,-1
1584611,-1
3288558,-1
5025262,6
7220722,-1
1355254,-1
306683,-1
2338299,-1
404993,-1
2141703,-1
3714567,-1
2174473,-1
11797,-1
1682988,-1
44593,-1
273969,7
2010675,-1
8269363,-1
5779000,17
11833,-1
6401596,-1
44611,-1
9285188,-1
5418570,-1
1125966,-1
1125969,-1
11858,-1
175700,-1
4140628,-1
6237780,-1
175704,-1
962137,-1
372316,-1
77405,-1
1977951,-1
2928225,85
11878,-1
732783,-1
4238959,-1
7417456,-1
2240139,-1
1388178,-1
2961047,-1
11928,-1
1126041,-1
1453720,-1
437919,-1
44704,-1
1978018,-1
994980,-1
994982,-1
306857,-1
1224363,-1
7679662,-1
6663855,-1
77491,-1
11956,-1
437943,-1
2141879,-1
2961081,-1
44732,-1
2764481,-1
2043595,-1
175821,72
470734,-1
2698959,-1
339666,-1
143060,-1
8466136,-1
1158881,-1
503523,18
8924900,-1
2928362,-1
3485423,-1
175859,-1
7745269,-1
995066,53
732928,-1
601858,-1
6991618,-1
44804,-1
2928393,-1
732940,-1
4501262,-1
77583,-1
12060,-1
3092252,-1
470815,-1
962335,-1
44845,0
2666296,94
307002,-1
1814330,-1
7417660,-1
307005,-1
1027906,-1
2142020,-1
372551,-1
2928458,-1
241493,-1
2273109,-1
503639,-1
536409,-1
241498,-1
307042,-1
12131,-1
5943143,-1
2010998,-1
307065,-1
1716089,-1
372605,-1
12159,-1
3944324,16
3485579,-1
2502541,-1
3682190,-1
536466,-1
274324,-1
3977108,-1
44955,-1
1716125,-1
2371486,-1
77727,-1
143263,3
5124001,-1
110500,-1
77735,-1
44968,-1
5386154,-1
2731947,-1
110510,-1
1748913,-1
110516,-1
1814455,18
405432,-1
7942079,85
274368,-1
438209,-1
1093570,-1
1093571,-1
1814464,-1
1421254,-1
929736,-1
2240465,-1
77779,-1
143316,-1
765910,-1
372697,-1
274399,-1
176096,-1
700385,-1
765925,7
5582824,-1
1224684,-1
4108275,-1
45044,-1
3944436,-1
2273271,-1
3682299,-1
241664,-1
5287941,-1
143366,-1
3649542,-1
1126409,-1
45066,2
1126413,-1
12303,-1
77839,-1
12310,-1
1060890,-1
77853,-1
12320,-1
3584036,-1
2175015,-1
3584039,-1
2011181,-1
1519664,-1
6500401,69
110645,-1
864310,-1
2437173,-1
2961466,-1
1421372,-1
176190,-1
4567103,-1
3649604,-1
1716294,-1
1781832,-1
1159244,-1
798802,-1
1716306,-1
143445,-1
1126493,80
77921,-1
45154,-1
9351270,14
77931,-1
2764909,-1
6107245,-1
7450734,-1
6762613,-1
12406,-1
798839,-1
1945719,-1
2928760,-1
176250,-1
1749115,-1
9842812,-1
8040573,-1
471172,-1
176261,-1
176262,-1
1028228,-1
45192,-1
1454217,-1
209034,-1
3092613,-1
45196,-1
176269,-1
77966,-1
929933,-1
1388688,-1
45201,-1
307346,-1
2797715,-1
471189,-1
3715222,-1
4632725,-1
1159320,-1
471193,-1
77982,-1
77983,-1
12448,-1
12450,-1
1093796,-1
12454,90
12455,-1
45222,-1
12457,-1
831655,-1
1061034,-1
1519788,-1
503981,-1
110766,-1
12463,-1
176302,-1
1650862,-1
110770,-1
176306,-1
2699442,-1
700597,-1
4010165,-1
12472,-1
45243,-1
12476,-1
798914,-1
143558,-1
1028297,-1
12491,-1
438475,58
1061069,-1
340175,-1
12500,-1
700629,-1
635094,-1
5157078,-1
12509,-1
471263,-1
438497,-1
12516,-1
962792,-1
12521,-1
995566,-1
209135,-1
12529,-1
733425,-1
2601201,-1
9646324,-1
78069,-1
1192182,-1
2109691,-1
4075774,-1
45312,-1
5648640,7
1224962,-1
110856,17
1028369,-1
274706,9
1749266,-1
3158292,-1
733461,-1
2044181,-1
1159447,-1
1356055,0
3813657,-1
962854,-1
2240806,-1
241964,-1
799022,-1
1814830,-1
1487152,-1
12593,-1
3289392,-1
1814837,-1
12598,-1
1487159,-1
241976,-1
2634041,-1
1093966,-1
373078,49
12631,-1
5255511,-1
45403,-1
2240859,30
3289442,-1
7057762,1
4305252,-1
5255525,-1
2011495,-1
6304103,-1
864626,-1
5353842,-1
4895092,-1
5878135,-1
2339195,-1
995709,-1
1028480,-1
4632963,-1
9908613,-1
78215,-1
176530,-1
602516,-1
1814935,-1
2830745,4
12699,-1
471463,-1
5026222,-1
45487,-1
242096,-1
12721,-1
307632,-1
995761,-1
1290673,-1
2634166,5
7745974,95
143800,-1
4075967,-1
1388998,-1
602567,-1
274888,-1
504265,-1
3781064,-1
12747,-1
111051,-1
6959558,-1
1028558,-1
1028562,17
405973,-1
12763,-1
1323485,-1
438757,-1
1716709,-1
602599,-1
209386,-1
2568687,-1
2044405,-1
176635,11
2011643,-1
1487357,-1
78335,-1
12805,-1
12806,-1
209413,-1
4436496,-1
733717,45
1454615,-1
537113,-1
569882,60
1913374,-1
242210,-1
12843,-1
668206,-1
5157424,-1
