venueid,label
42893400f964a52054231fe3,-1
3fd66200f964a52069e71ee3,56
4d10e85b01d5a090af333a47,-1
43a72ba0f964a520672c1fe3,5
440da2cbf964a52091301fe3,-1
4283ee00f964a5209d221fe3,46
4700946bf964a520344b1fe3,-1
452d6886f964a5204a3b1fe3,35
49b0c608f964a520cd521fe3,8
3fd66200f964a520a5e41ee3,59
49c7bfecf964a520bb571fe3,60
3fd66200f964a520c7f11ee3,29
452113b6f964a520bc3a1fe3,-1
3fd66200f964a52023e41ee3,18
3fd66200f964a52020e31ee3,61
4ac4efbff964a520a79f20e3,17
48f1a197f964a52042521fe3,62
49e65e6cf964a5203e641fe3,18
44c91345f964a520f3351fe3,14
4165d880f964a5207e1d1fe3,63
4a8cc1d4f964a520130f20e3,11
49e17f24f964a520d1611fe3,5
3fd66200f964a5204ee41ee3,44
4a737bf8f964a52091dc1fe3,64
458b049cf964a520ec3f1fe3,8
3fd66200f964a52067e61ee3,65
4161e400f964a520721d1fe3,5
40f1d480f964a5205b0a1fe3,39
41311c80f964a520340d1fe3,66
42699000f964a5204a211fe3,18
4c1918c7fe5a76b07b0f0315,8
459bdc46f964a52092401fe3,18
49c2df9cf964a5203b561fe3,11
49bc3b0af964a52020541fe3,11
4a81a364f964a5201bf71fe3,-1
4a5a0e4ff964a520acb91fe3,67
449f923ff964a520c5341fe3,68
4a842e82f964a520dcfb1fe3,69
44dc96e4f964a520b0361fe3,44
4bbe3fff53e99521c1f92ca9,-1
4afc22c8f964a5200a2022e3,70
3fd66200f964a5203be71ee3,41
4a7dff4df964a52091f01fe3,18
4ad15b84f964a5202dde20e3,18
3fd66200f964a52074e71ee3,37
49008118f964a5205a521fe3,49
43850280f964a520fd2a1fe3,17
3fd66200f964a52049e81ee3,71
3fd66200f964a520f3e71ee3,11
49c9358af964a52040581fe3,8
49ef26f3f964a52082681fe3,29
4b9ecf34f964a520930337e3,45
49d3d4a7f964a5201a5c1fe3,22
4d3d1d746b3d236ac6096764,72
3fd66200f964a52058e41ee3,18
46ff98a7f964a520234b1fe3,37
4af9d0aff964a520741422e3,73
4576ddcaf964a520ac3e1fe3,11
43e371d2f964a520dd2e1fe3,14
4a33eb53f964a5206a9b1fe3,-1
41229c00f964a520350c1fe3,74
42717900f964a5206f211fe3,75
449e9fb9f964a520c0341fe3,-1
4adb6119f964a520a72621e3,11
3fd66200f964a5204ef11ee3,76
4b5e4c9df964a520648829e3,77
4c90005f3790199c16d8926b,78
3fd66200f964a52008e81ee3,79
45aa8486f964a52035411fe3,80
474d3e5df964a520a24c1fe3,18
43db9775f964a520922e1fe3,18
440da323f964a52092301fe3,81
421a7600f964a5209d1f1fe3,5
3fd66200f964a52008e91ee3,82
49bc7423f964a5203a541fe3,83
4c225ae47e85c9283ee5bb21,11
3fd66200f964a520c5f11ee3,18
4577fb0bf964a520b03e1fe3,11
4ca6524a9f4776b036509813,-1
4a19d10ff964a520597a1fe3,41
4afb2990f964a520a91b22e3,48
44ce1e0df964a52017361fe3,39
3fd66200f964a52062e61ee3,29
49ff62f9f964a52013701fe3,11
3fd66200f964a5201dea1ee3,56
4a083214f964a520a3731fe3,-1
4b3a2c5bf964a520de6125e3,48
3fd66200f964a520dbe31ee3,18
45f555cef964a5200e441fe3,-1
4aaec606f964a5203d6320e3,29
4bb92b3f7421a593b492c240,73
44d9e8dbf964a5208a361fe3,11
44f2fa97f964a52010381fe3,8
417c4200f964a520cd1d1fe3,84
3fd66200f964a520c5f01ee3,28
49f754c1f964a520896c1fe3,-1
40b68100f964a5207d001fe3,16
49d006ccf964a520f85a1fe3,-1
40a16900f964a520f9f21ee3,35
459ecd01f964a520bf401fe3,-1
4b843a9cf964a520f22831e3,85
49eeaf08f964a52078681fe3,86
4459f9bff964a520e1321fe3,18
485f7eecf964a520da501fe3,41
4b8bda17f964a520a6ae32e3,57
4a044315f964a520ea711fe3,87
43125000f964a52058271fe3,18
49da5fa7f964a5207e5e1fe3,17
46c981bcf964a520224a1fe3,18
454f7cc4f964a520dc3c1fe3,88
4a65a823f964a5208cc71fe3,-1
4a78c865f964a52068e61fe3,17
3fd66200f964a52096e91ee3,8
4ad3e9f6f964a520e8e620e3,89
49b40911f964a520e5521fe3,90
430a6700f964a52036271fe3,91
4c2a81398abca59393c8fe1f,65
4cc35db6d43ba14387a35ff8,18
49de7cbef964a5205a601fe3,41
441a8599f964a52036311fe3,11
4ad74911f964a5203f0921e3,8
4176fc00f964a520b21d1fe3,17
3fd66200f964a5203ee41ee3,18
3fd66200f964a5205deb1ee3,-1
44abe943f964a52008351fe3,92
49f8f8a2f964a520446d1fe3,18
48a410c0f964a52092511fe3,93
4531059cf964a520683b1fe3,11
4a9b0e2cf964a520373420e3,94
43fe1ba4f964a520f82f1fe3,11
4839a8ddf964a5200e501fe3,95
49ddea20f964a5201f601fe3,52
4ccc32e997d0224bff415eb8,48
42f00900f964a520b9261fe3,5
42893400f964a52052231fe3,75
3fd66200f964a52022e41ee3,90
3fd66200f964a5200fe41ee3,5
4b01674af964a5205e4222e3,5
43c7878df964a520822d1fe3,96
4ad7a112f964a520050d21e3,97
4aabdcddf964a520805a20e3,18
4be078b398f2a5935a5dc25a,-1
427c0500f964a5209a211fe3,18
43920486f964a520662b1fe3,98
422b9980f964a520cf1f1fe3,5
4aa59477f964a520dd4820e3,-1
3fd66200f964a520e6e51ee3,17
3fd66200f964a520dde31ee3,5
4a452221f964a520d8a71fe3,-1
49eb53adf964a520c1661fe3,99
3fd66200f964a52036ea1ee3,39
3fd66200f964a520daf11ee3,11
49dbff50f964a5203d5f1fe3,66
4b6dfa4ff964a520a1a02ce3,18
40a2ba80f964a520fef21ee3,18
47fdf872f964a520e14e1fe3,44
44e39280f964a52045371fe3,44
49ccd495f964a52091591fe3,100
4bd254bd77b29c743da18e82,18
3fd66200f964a52088e51ee3,18
42893400f964a5207e231fe3,101
49d7aaf5f964a5204a5d1fe3,11
49ce7e48f964a5204a5a1fe3,17
49c170abf964a520a7551fe3,11
43a48f1bf964a520502c1fe3,102
4a06f82df964a52010731fe3,41
3fd66200f964a520dcf01ee3,17
3fd66200f964a52008f11ee3,-1
4554c3b0f964a520113d1fe3,103
44e9b421f964a520a5371fe3,65
4613c5bef964a52041451fe3,11
4a412995f964a520daa41fe3,104
49d6a6c1f964a520f75c1fe3,17
3fd66200f964a52096eb1ee3,5
3fd66200f964a52033eb1ee3,105
3fd66200f964a520d6f01ee3,106
3fd66200f964a520ccf11ee3,39
3fd66200f964a520a9f11ee3,107
4ad778a8f964a520030b21e3,18
4a271f0bf964a5205b911fe3,41
4bed50be91380f47b4af9f18,11
3fd66200f964a5204fe71ee3,39
49ca37b5f964a520a2581fe3,48
44d1efc9f964a52032361fe3,-1
48c91543f964a520e4511fe3,18
4492ad65f964a52075341fe3,-1
40afe980f964a5203bf31ee3,5
3fd66200f964a52000e71ee3,5
409ad180f964a520eff21ee3,5
4c8ac04852a98cfa84992fe9,108
4750accef964a520b24c1fe3,5
4bff9551369476b029fc8d1f,11
4a3b08fdf964a52086a01fe3,-1
4c8f70101992a1cdc6a6e5fb,35
49d524f5f964a5206f5c1fe3,22
3fd66200f964a520f7e41ee3,39
4341c600f964a5205e281fe3,109
42d1b680f964a5200b261fe3,110
4b1bf775f964a520d0ff23e3,18
3fd66200f964a52055e41ee3,39
49ad6634f964a520b2521fe3,18
4bc7da668b7c9c74225837cf,111
47048266f964a5204f4b1fe3,18
4901ef67f964a5205b521fe3,93
4a65d6a4f964a520a1c71fe3,-1
4c065581c36cef3bda2f210e,112
49baa8edf964a52092531fe3,55
4b701198f964a520cb052de3,-1
3fd66200f964a520bce31ee3,23
3fd66200f964a5202fe41ee3,18
4691e9b3f964a520c2481fe3,5
41e46880f964a520d41e1fe3,18
4b539a4af964a52034a427e3,73
491ada01f964a52072521fe3,44
45ac12d6f964a5205d411fe3,89
49d7b51ff964a520515d1fe3,44
4ac6bb7ff964a52014b620e3,18
45a51c02f964a520fa401fe3,18
4283ee00f964a520ce221fe3,11
43fc8419f964a520ed2f1fe3,31
427ff980f964a520b7211fe3,88
3fd66200f964a52058f11ee3,5
4a021207f964a52029711fe3,18
4ae8906ef964a52071b021e3,64
49b5889bf964a520fa521fe3,39
3fd66200f964a520dbea1ee3,18
4af841f6f964a520b00b22e3,20
49ea18e0f964a52023661fe3,110
49ce4562f964a5202a5a1fe3,113
48d54531f964a520fd511fe3,40
3fd66200f964a5207cf11ee3,114
3fd66200f964a5208de81ee3,115
49ea44caf964a52043661fe3,116
4a01c477f964a520f9701fe3,117
4a19c1def964a520497a1fe3,0
3fd66200f964a520e6e91ee3,20
49ba5f96f964a52060531fe3,60
4b8baecef964a520d8a632e3,3
45d1a484f964a520af421fe3,41
4ada7675f964a520c92221e3,118
40db6b00f964a5207b011fe3,14
45b893e3f964a520cf411fe3,5
44c89b42f964a520ec351fe3,48
49ee02e9f964a52010681fe3,82
4758483af964a520cc4c1fe3,17
3fd66200f964a5206fe91ee3,48
4116be80f964a520fc0b1fe3,18
4a6c86e5f964a520b8d01fe3,114
4a198a3ef964a520237a1fe3,-1
4a5d7fa0f964a520a9bd1fe3,-1
4c6985928d22c9284776b745,18
4533d338f964a5208f3b1fe3,48
49b6e8d2f964a52016531fe3,119
4adcc0a7f964a520702f21e3,60
42a78680f964a5200e251fe3,56
4075e780f964a52059f21ee3,120
49ecd458f964a52099671fe3,19
49c4e473f964a520d3561fe3,67
4b9a58e0f964a520e0ad35e3,-1
3fd66200f964a52057eb1ee3,121
41abb800f964a520561e1fe3,122
40be6a00f964a520c4001fe3,-1
4a345963f964a5201a9c1fe3,83
423e0e80f964a52056201fe3,5
431f7f00f964a52085271fe3,35
412e7980f964a520f60c1fe3,29
4d1e003770ca60fc566b2b5e,18
4a3c2b49f964a52036a11fe3,123
3fd66200f964a52022e51ee3,124
4c7ecc952042b1f79b0dc1ad,18
4b17e419f964a52051c923e3,20
4b97bb2cf964a520541235e3,20
49c7f7c2f964a520da571fe3,125
45396895f964a520d73b1fe3,18
4a344606f964a520069c1fe3,-1
3fd66200f964a5203fe41ee3,18
47ba55d5f964a520c84d1fe3,126
3fd66200f964a52077e91ee3,17
439c437bf964a520f02b1fe3,22
4a7379d2f964a52088dc1fe3,-1
4c52df60f31a9c74e4ea86ea,127
49d2b43ef964a520cb5b1fe3,44
456ee36df964a520203e1fe3,128
40eb3d00f964a520250a1fe3,-1
4b01eca4f964a520984622e3,14
3fd66200f964a52094e41ee3,129
4baabd4cf964a520c6833ae3,27
4bcf45e0caff952116d8ccf0,5
439308daf964a520712b1fe3,8
408c5100f964a520c6f21ee3,16
48970bc2f964a52077511fe3,130
462a6065f964a520d9451fe3,17
3fd66200f964a52054e91ee3,73
49d02b28f964a5200a5b1fe3,131
427c0500f964a52099211fe3,56
4a453e4cf964a520f1a71fe3,71
3fd66200f964a52001e81ee3,132
3fd66200f964a5203de41ee3,88
4ad684abf964a520970721e3,133
4d633c7da45b548145c8ff2c,5
4afc395ff964a520a12022e3,9
3fd66200f964a520c5e41ee3,37
4c1fb303bd9d95211254983f,5
41044980f964a520750b1fe3,87
45421e72f964a5204c3c1fe3,8
4459bbbcf964a520d6321fe3,122
4587e9aef964a520cf3f1fe3,18
49cf9efbf964a520b05a1fe3,37
4c6c3b1323c1a1cd5efc18cf,29
46d28fdff964a520544a1fe3,18
44c21bd1f964a520be351fe3,134
45379ccef964a520c13b1fe3,27
4bdcb6ea3904a593676a4f9e,-1
4bd2177d046076b055357371,-1
423e0e80f964a52047201fe3,11
4adf7af0f964a520fa7a21e3,73
4649c694f964a520ab461fe3,17
49d78123f964a5202c5d1fe3,-1
4b42a69ff964a52043d825e3,38
4ada8cf5f964a520712321e3,-1
49bd4d49f964a52065541fe3,20
45ebc982f964a52091431fe3,29
42e82000f964a52089261fe3,88
4a0c2e7bf964a52014751fe3,22
4c87b7f986cfef3b3a2e414b,51
47ba56ddf964a520c94d1fe3,18
48e480eef964a52022521fe3,5
43e603adf964a520fe2e1fe3,27
456ebbbff964a520163e1fe3,135
4a8ac952f964a520590a20e3,15
49fc62b9f964a5209c6e1fe3,23
3fd66200f964a5201ee31ee3,39
49a71dd1f964a520a0521fe3,18
44ddb091f964a520bf361fe3,23
3fd66200f964a52037e31ee3,65
4a60eb5ef964a52078c11fe3,11
43c922c9f964a520972d1fe3,46
4b6c43a2f964a5208a2c2ce3,96
4081c500f964a52081f21ee3,136
3fd66200f964a52028e41ee3,137
49bc236af964a5201b541fe3,138
4b6ca1dff964a5200a482ce3,45
44510be3f964a520a0321fe3,18
48f0fcdcf964a52041521fe3,18
4a20bdddf964a520be7c1fe3,139
4b67772af964a520ae502be3,8
45a0dfe3f964a520d4401fe3,39
46be68fef964a520e2491fe3,5
4068b880f964a52046f21ee3,8
40f86c00f964a520bd0a1fe3,140
3fd66200f964a52074e91ee3,18
40ede000f964a5203c0a1fe3,141
4a47e5b9f964a52044aa1fe3,-1
440754f8f964a5204d301fe3,70
3fd66200f964a520ece31ee3,142
4ab2797cf964a520526b20e3,68
40807380f964a52080f21ee3,18
3fd66200f964a520ffe81ee3,18
41eda300f964a520f01e1fe3,60
4c7d4f1b8da18cfa1afc9ece,48
4abbe19ef964a520548520e3,143
3fd66200f964a52032e91ee3,5
3fd66200f964a5209de41ee3,48
48c50c4bf964a520dc511fe3,41
4c38ced2ae2da593576301c6,32
3fd66200f964a52069e81ee3,78
3fd66200f964a520afe91ee3,144
3fd66200f964a520dbe91ee3,48
3fd66200f964a52066e81ee3,78
4a6baeebf964a52099cf1fe3,121
40dcbc80f964a52081011fe3,-1
4a32c3f9f964a5208c9a1fe3,19
4be1cacfa145c9282d974e80,11
49f4b6fdf964a5203d6b1fe3,23
44db29bef964a52092361fe3,-1
425f0400f964a52011211fe3,65
3fd66200f964a520e1e61ee3,44
49ba9f0af964a52087531fe3,35
49ce965bf964a520605a1fe3,105
4b3ec54ef964a520eea125e3,15
49c180edf964a520af551fe3,18
4846c5acf964a5206f501fe3,18
45c5dc11f964a52057421fe3,145
4a242e1ef964a520ff7d1fe3,86
3fd66200f964a5207feb1ee3,17
49bb36fcf964a520dc531fe3,90
42377700f964a52026201fe3,11
49e12847f964a5209f611fe3,5
40fb0f00f964a520fc0a1fe3,146
4481ada4f964a52018341fe3,5
48510cf9f964a520a5501fe3,73
472caf31f964a520014c1fe3,17
4a0babaaf964a52007751fe3,37
4a8e031cf964a520be1120e3,18
4b4cb795f964a5209cbb26e3,147
3fd66200f964a520bee71ee3,22
4af06dc6f964a520efdb21e3,8
4ad919ecf964a5201b1821e3,5
4ae33a3df964a520f99121e3,44
458d06def964a520ff3f1fe3,148
4a9ac075f964a5207b3220e3,0
3fd66200f964a52015e91ee3,37
4bcf5678046076b0901d6e71,17
41326e00f964a520c0131fe3,149
4cc701aa01fb236ab070baba,31
49e7ce15f964a5201d651fe3,5
4b40cf3df964a5206bbb25e3,150
4d42cec5946af04d0c800777,151
4a7a260bf964a520aae81fe3,145
3fd66200f964a52023e81ee3,5
460d4b66f964a52005451fe3,11
424b3d80f964a52096201fe3,82
40f1d480f964a5206b0a1fe3,152
438cf623f964a520302b1fe3,-1
3fd66200f964a5200de71ee3,18
4bb092aef964a520cc4c3ce3,93
41abb800f964a520581e1fe3,153
4a95cf86f964a520c92420e3,11
4adfb640f964a520e57c21e3,18
4b562bb0f964a5207e0328e3,154
4ba542b5f964a5200cf338e3,47
456dad27f964a5200c3e1fe3,18
42814b00f964a52002221fe3,155
3fd66200f964a5208bf11ee3,5
49c9439bf964a5204e581fe3,35
421a7600f964a5209b1f1fe3,18
3fd66200f964a5202ee61ee3,156
4b4f6600f964a520cf0427e3,157
4b9709fcf964a520c4f434e3,29
40d23080f964a5203e011fe3,18
49ecb093f964a52071671fe3,56
42daf100f964a52035261fe3,158
44f9affef964a52069381fe3,159
4137b400f964a520d01a1fe3,18
4be5e6c62468c9281bbd0043,160
3fd66200f964a52093e71ee3,37
44e5e786f964a52073371fe3,147
4a3d4aecf964a52012a21fe3,35
45697387f964a520e53d1fe3,153
42e82000f964a52085261fe3,-1
49d3773df964a520fb5b1fe3,17
49d2a308f964a520c55b1fe3,57
3fd66200f964a520cce51ee3,18
478cd1f3f964a520444d1fe3,161
4cae06a60e7bbfb759b55b83,12
4197f180f964a520151e1fe3,154
49da463af964a5206c5e1fe3,5
4c1b892e624b9c74ba9f1204,35
4af23a4af964a520c2e621e3,2
3fd66200f964a52017e61ee3,18
49d01698f964a520fd5a1fe3,-1
46d440d8f964a520644a1fe3,18
3fd66200f964a520d9e51ee3,162
3fd66200f964a520caea1ee3,18
49da752af964a5208c5e1fe3,105
3fd66200f964a520b1ea1ee3,65
4140ee80f964a520861c1fe3,116
4989af90f964a5207f521fe3,44
4858e6b4f964a520c0501fe3,39
49bd3095f964a52055541fe3,14
3fd66200f964a5203ee71ee3,11
4b4bbdc1f964a52000a626e3,-1
4b0487c7f964a520e95422e3,163
40cf8d80f964a52033011fe3,40
48e0bd97f964a5201a521fe3,18
488deef8f964a52058511fe3,18
4a45652cf964a52021a81fe3,0
44818698f964a52014341fe3,20
4528a216f964a520173b1fe3,-1
4a9b199ff964a520653420e3,-1
3fd66200f964a5208be41ee3,41
3fd66200f964a5205de41ee3,27
49d0cb5ff964a520315b1fe3,40
4c78103edf08a1cd411fd65d,116
3fd66200f964a52066e31ee3,27
3fd66200f964a52068eb1ee3,110
4b0587e5f964a5202ea622e3,-1
488f2318f964a5205b511fe3,93
4af83ea9f964a5209a0b22e3,37
44b7acf4f964a52073351fe3,158
4876271ff964a52012511fe3,105
49da74aef964a5208b5e1fe3,44
46e64370f964a520be4a1fe3,5
4a5e0b05f964a520f3bd1fe3,164
49c81307f964a520f1571fe3,65
482af93cf964a520cd4f1fe3,165
42474900f964a52081201fe3,40
3fd66200f964a52065ea1ee3,82
42756d80f964a5207d211fe3,18
47da6dcff964a520324e1fe3,44
4dadd5866e81d745d74a7a0a,35
4544401ff964a520623c1fe3,18
4b7f135af964a520b21430e3,-1
4bcc90d00687ef3b3c76dfcc,11
4c88ea117223b1f7253e2fa8,8
3fd66200f964a520a7e31ee3,18
4a534cc4f964a5202cb21fe3,44
4c92e8849199bfb7e20518df,106
4a7c3df8f964a5200bec1fe3,18
481a14a5f964a520734f1fe3,93
3fd66200f964a520e2f11ee3,166
46cc435af964a520394a1fe3,167
4a498225f964a52064ab1fe3,5
49f85cbbf964a520f26c1fe3,11
411ab300f964a520110c1fe3,157
457ebe82f964a5203e3f1fe3,18
43067280f964a52023271fe3,-1
4a9e5cbbf964a520193a20e3,0
3fd66200f964a52093ea1ee3,109
4aa9dde9f964a520755520e3,-1
42893400f964a52055231fe3,-1
3fd66200f964a520c4f11ee3,44
4a942a25f964a520972020e3,20
4bbfa8ba461576b08ef27832,168
4bf6cb165ec320a18ac585d3,-1
4a4fbaecf964a520a0af1fe3,106
4b1dd6d4f964a520cf1524e3,169
49b59472f964a520fc521fe3,29
4c783542748cb713954a3668,5
47f39422f964a5209b4e1fe3,18
4aa29b03f964a520f44120e3,17
438f7b59f964a520412b1fe3,17
47b57fd1f964a520ab4d1fe3,118
49d18dfdf964a5208f5b1fe3,22
4bd5f646cfa7b713c2c326da,18
3fd66200f964a52084e51ee3,23
4c1f53ce920076b0158ac4e9,82
3fd66200f964a5205ae41ee3,18
3fd66200f964a520b6ea1ee3,23
4a748a41f964a52083de1fe3,17
4127e200f964a520600c1fe3,18
49fccb82f964a520dc6e1fe3,-1
4acbafc4f964a520fbc420e3,-1
3fd66200f964a5206de91ee3,29
4bc02a07f8219c74464bb110,18
42accc80f964a5203c251fe3,170
3fd66200f964a520dee71ee3,27
4bb416eb737d76b03d243b7c,-1
47a1bddbf964a5207a4d1fe3,39
4bb7d7b898c7ef3b29763002,17
4a6ef9a8f964a52020d51fe3,35
4c50721d8edf0f47a18a4caf,96
3fd66200f964a520f8e41ee3,18
4a33b4f1f964a520389b1fe3,41
4ad78a82f964a520000c21e3,-1
4a67b65ff964a520f2c91fe3,8
49ff6b95f964a5201f701fe3,171
4a43c0aef964a520c6a61fe3,-1
4d59274a3281b1f7deb0b72f,172
49f33c2ff964a520736a1fe3,16
45f412e6f964a520f6431fe3,-1
457ebeaaf964a5203f3f1fe3,17
4b31574af964a520130525e3,40
49a8972ef964a520a7521fe3,92
49f70919f964a520646c1fe3,18
49ef93faf964a520d0681fe3,173
4aa76d20f964a520d24c20e3,-1
3fd66200f964a52085e41ee3,11
42474900f964a52080201fe3,18
43ed7e9ef964a5204e2f1fe3,57
44780b6cf964a520c3331fe3,11
4a3e86c5f964a520ffa21fe3,174
44e8567bf964a5209b371fe3,86
4b46523df964a520891d26e3,27
49ba7a93f964a5206c531fe3,44
4a60bee9f964a52020c11fe3,11
4a050dcff964a52053721fe3,175
4620e16df964a52087451fe3,176
428d2880f964a520b5231fe3,22
3fd66200f964a52048e31ee3,37
49d77c3af964a520285d1fe3,110
4b73ab13f964a520dbb72de3,18
4a8c945ff964a520950e20e3,10
4161e400f964a5206f1d1fe3,177
3fd66200f964a5207dea1ee3,178
4a4560a7f964a5201aa81fe3,48
49b1f97af964a520dd521fe3,18
453048a5f964a5205f3b1fe3,18
4cc9a5760f7bef3b5f9c7fdd,37
4bdf2151ea279c74727de22b,18
4cee5d047b94370465012d53,5
436bf600f964a520ab291fe3,18
444e0033f964a52090321fe3,179
4adc960bf964a520932d21e3,18
4ab6d694f964a520407920e3,167
40b13b00f964a520b1f31ee3,180
3fd66200f964a52036eb1ee3,18
4cdeb1d2c4f6a35de46bcb6c,5
3fd66200f964a520fae51ee3,40
3fd66200f964a520b0e51ee3,27
3fd66200f964a52040e81ee3,181
3fd66200f964a52048e81ee3,41
45ed04d8f964a520a9431fe3,-1
4ba82484f964a52051ce39e3,-1
4bcb54340687ef3b057cddcc,93
4af833a6f964a5205a0b22e3,-1
4c0ced69c700c9b6988ea1dd,123
4ade29e5f964a5207d7321e3,18
4a58b908f964a520b7b71fe3,23
4a419d27f964a5207aa51fe3,18
44e36de7f964a52040371fe3,18
43768200f964a520492a1fe3,17
4b8cc7baf964a520f2dc32e3,182
41311c80f964a520400d1fe3,-1
4ad90280f964a520161721e3,5
46e7a0caf964a520ca4a1fe3,48
4230df80f964a520ff1f1fe3,107
453c82bbf964a5200c3c1fe3,110
41575800f964a5202f1d1fe3,40
4a19bfeaf964a520487a1fe3,88
4541114bf964a520433c1fe3,-1
3fd66200f964a520e3e51ee3,17
49d2b2e3f964a520c95b1fe3,11
4c0eff27cd8eb71322b8ef94,141
45b24bbef964a520a5411fe3,17
44f02f86f964a520f0371fe3,18
45f0c3cbf964a520c4431fe3,18
4a69ba4ef964a52000cc1fe3,147
49b7d7abf964a5202e531fe3,57
4bd8df990115c9b618ba7580,18
4aa6ccdaf964a520064b20e3,5
4a414e0ff964a5200fa51fe3,-1
48970c5cf964a52078511fe3,153
49cebdeaf964a520815a1fe3,18
45a1faaef964a520e4401fe3,5
45ab7c7af964a52044411fe3,5
3fd66200f964a52019eb1ee3,18
45367ca4f964a520ab3b1fe3,35
4724d2d5f964a520d74b1fe3,-1
4a523c9df964a5206cb11fe3,20
4ae91871f964a52059b421e3,17
453cacc7f964a520153c1fe3,5
4a09e007f964a52065741fe3,8
4a36fbcbf964a5201b9e1fe3,-1
471c8c85f964a520b34b1fe3,8
